dataset,missing_mechanism,missing_rate,imputation,model,model_type,accuracy,f1,precision,recall,roc_auc,balanced_accuracy,f1_macro,recall_class1,pr_auc,threshold,training_time_seconds,error
polish_1year,MCAR,5.0,none,TabPFN,Foundation,0.9886201991465148,0.9889957220949696,0.9897045359693916,0.9886201991465148,0.995712798597414,0.9585250931404776,0.9280671237081756,0.925925925925926,0.9513399950052096,0.0992310494184494,148.6244490146637,
polish_1year,MCAR,5.0,none,TabICL,Foundation,0.9822190611664297,0.9828732535499451,0.9839082219847984,0.9822190611664297,0.994959456497918,0.9196389436774052,0.88852417423846,0.8518518518518519,0.9296395930944824,0.0649757608771324,6.338481903076172,
polish_1year,MCAR,10.0,mean,TabPFN,Foundation,0.9758179231863442,0.9780465568413922,0.9826967059939196,0.9758179231863442,0.9930487069910146,0.95186828840675,0.8667863074470813,0.925925925925926,0.9305969719731872,0.0475376807153224,152.00167751312256,
polish_1year,MCAR,10.0,mean,TabICL,Foundation,0.9658605974395448,0.9693798945718866,0.975621860186714,0.9658605974395448,0.983001862809555,0.9022435897435898,0.8171116386458976,0.8333333333333334,0.8348574828504965,0.0329958498477935,6.500637769699097,
polish_1year,MCAR,10.0,median,TabPFN,Foundation,0.9672830725462304,0.9713075884863964,0.9795392238732572,0.9672830725462304,0.9929459785229016,0.9474304185842648,0.8338385966354602,0.925925925925926,0.9267269770911948,0.0445502251386642,150.63865876197815,
polish_1year,MCAR,10.0,median,TabICL,Foundation,0.9317211948790896,0.9429010882946928,0.959476086148786,0.9317211948790896,0.9123315253122946,0.7955977427131273,0.692702783924815,0.6481481481481481,0.546674551069719,0.0374127551913261,6.424666881561279,
polish_1year,MCAR,10.0,knn,TabPFN,Foundation,0.9623044096728308,0.9676861465928752,0.9787761598546668,0.9623044096728308,0.9883848345386808,0.9537310979618672,0.8190586035669625,0.9444444444444444,0.9006937585985624,0.0375389121472835,148.77715754508972,
polish_1year,MCAR,10.0,knn,TabICL,Foundation,0.9281650071123756,0.9418606397317664,0.964010869470326,0.9281650071123756,0.946499013806706,0.8470852509314049,0.7048348911988394,0.7592592592592593,0.6706958189731673,0.0347350724041461,6.447988748550415,
polish_1year,MCAR,10.0,mice,TabPFN,Foundation,0.992887624466572,0.9929496501626308,0.99303581777266,0.992887624466572,0.994644422529038,0.9607440280517204,0.952694973420362,0.925925925925926,0.9559682477377576,0.0966245532035827,149.1273775100708,
polish_1year,MCAR,10.0,mice,TabICL,Foundation,0.9758179231863442,0.9780465568413922,0.9826967059939196,0.9758179231863442,0.9920830593907516,0.95186828840675,0.8667863074470813,0.925925925925926,0.928983911905937,0.0437137372791767,6.518909692764282,
polish_1year,MCAR,10.0,mice_indicator,TabPFN,Foundation,0.980796586059744,0.9824000099667344,0.9860831578783344,0.980796586059744,0.9941787201402588,0.972235919351304,0.8919111303461451,0.9629629629629628,0.9555759216824252,0.0531648658215999,332.010614156723,
polish_1year,MCAR,10.0,mice_indicator,TabICL,Foundation,0.9836415362731152,0.9847021637821004,0.9870202917120734,0.9836415362731152,0.9959456497918036,0.9648257725180802,0.9037201339784146,0.9444444444444444,0.942851794361995,0.0733857452869415,13.95038652420044,
polish_1year,MCAR,10.0,none,TabPFN,Foundation,0.9857752489331436,0.9863515918223674,0.9874157127851044,0.9857752489331436,0.9940965373657682,0.9481563664255972,0.9115422848011274,0.9074074074074074,0.9358438037230824,0.0808302834630012,147.81630277633667,
polish_1year,MCAR,10.0,none,TabICL,Foundation,0.942389758179232,0.9528645834167302,0.9720842741933192,0.942389758179232,0.983001862809555,0.9167077580539118,0.755816421702634,0.8888888888888888,0.8348574828504965,0.0210289116948843,6.812467098236084,
polish_1year,MCAR,15.0,mean,TabPFN,Foundation,0.9815078236130867,0.9821180484043258,0.9830298555892782,0.9815078236130867,0.9911516546131932,0.910379684418146,0.8831090760257854,0.8333333333333334,0.9007887715459748,0.0679279863834381,148.00467705726624,
polish_1year,MCAR,15.0,mean,TabICL,Foundation,0.972972972972973,0.9736541582353296,0.9744869683948436,0.972972972972973,0.9693115822923516,0.8437157571772956,0.8262910798122065,0.7037037037037037,0.7320999802266743,0.0495685786008834,6.5790863037109375,
polish_1year,MCAR,15.0,median,TabPFN,Foundation,0.972972972972973,0.9753089588910484,0.9796671091851816,0.972972972972973,0.9919460880999342,0.9237206881437652,0.8489710538218,0.8703703703703703,0.9092566492362696,0.0614088624715805,148.05908060073853,
